id,comment,rating
60072,Bom!. Só precisa melhorar chamadas;,4
79958,Muito bom esse app recomendo,5
63054,Sobre esse aplicativo. Só serve pra destruir a vida das pessoas.,1
66498,Muito bom,5
53601,Legal. So e mto lentoo,4
70671,Uma porcaria. Não presta! Vergonha,1
63384,É bom; mas ta ocupando muito espaço; atualizei; e não apareceu nada de novo no app; 1 sugestão; bem que poderia ter a opção de colocar a conversa no mudo; e de desativar o bate - papo para tais pessoas; assim como no facebook.,4
63722,Mais ou menos. Mas as vezes fecha sozinho e demora pra chegar as mensagens.,3
57445,E muito bom. Gostei Muito,5
66373,Samsung Galáxia Gram Prime. Só baixei pq se não o face não ia deixar eu conversar uma bosta ; foda-se esse cu .,1
59077,Ótimo. Me obrigou a atualizar. Não gostei do design arredondado; Espero me acostumar rápido.,5
61311,Ruim. Pq smp que atualiza precisa de espaço,2
51006,Aplicativo muito pessado ;. Mds,2
77963,Não funciona. Diz que versão está desatualizada; mas eu acabei de instalar,1
69377,Não funciona como antes!. Nem dá pra ver os jogos da loteria; nem acessar a conta. Horrível; atualizem esse aplicativo.,1
64096,Droga. No meu moto g 2 ñ ta pegando. ..,1
79719,Pra abrir pede uma senha q nunca da certo. Não gostei horrível; o da Caixa e um pouco melhor; o do Banco do Brasil e bom; mas esse doBradesco deixa a desejar,1
53270,Bom. Melhor mais rápido melhor comentários com respostas no próprio; muito bom mesmo,5
52905,Péssimo. Não abre as fotos da timeline; trava o tempo todo; péssima atualização.,1
63118,Atualização. Atualização não desponivel,1
59823,Boa. Melhor app até o momento.,5
59836,Um lixo. Depois da última atualização não se consegue mais enviar vídeos p/ ninguém; por favor consertem isso!!!,1
79689,Este aplicativo é ótimo,5
65493,Não abre no meu celular fala que a senha ou email não estão certo,1
53288,Muito ruim q lixo,1
78306,No meu tablet não está funcionando.,1
54151,Ta horrível. E só atualizar começa n abre imagem. Ta uma merda;,1
80085,Somos gratos; É muito difícil ver aplicativos bons como este amei ou contrário da caixa econômica é horrível tive que mudar de banco por causa das dificuldades que ando teno!,5
78800,Eh um lixo este app! Parece sistema do governo. . Tem que selecionar as mesmas coisas o tempo todo! Aff,1
58239,Top demais!,5
69288,Lixo. Uma bosta. Não dá nem pra criar a porra do cadastro no site.,1
69574,Carai na hora que mais precisa fica parando,2
63069,Show. Muito bom,5
72173,Bom,4
53154,Lixo,1
79872,Ótimo. Muito útil,5
52669,E miuto top. Mais prefiro zap kk????,5
58532,Intagran. Eu gosto muito pois da pra seguir atores que eu gosto e muito mais gentes e pessoas????????????,5
64988,Gostei. E muito bom kkkkk,5
53719,Até q é bom;,4
59831,Muito bom. Maravilhozo,5
70910,Não consigo acessar minha conta so da erro,1
56957,Gosti. Top,5
57170,Curto. Bem loco; empolgante,5
76709,Nao funciona mas. Já faz um tempo q Nao estar funcionando; estar pedindo pra atualizar mas Nao tem atualização; Concertem isso pois é um ótimo APP; Vou dar mais estrelas quando concertarem.,1
53483,Ótimo. Falar oque tem nem oque falar,5
62574,Excelente. Só acho que deveria ter uma opção para que os arquivos que as pessoas mandam;  não fossem direto para minha memória do celular,5
52783,Coco. Cocozinho,2
55109,Bom. Bom,4
55758,Mt toop. Esse é o meu melhor app!,5
70438,Caixa. Show!!!!,5
76749,Trava muito.. Está ficando muito difícil utilizar esse aplicativo. Normalmente ele diz que a sessão foi encerrada logo depois que eu digito minha senha.,2
55413,Instagram. App muito bom!,5
62932,Bom,4
77267,Atualizou. ;.ferrou!. Atualizou ontem e não entra mais.  Fica como se estivesse atualizando;  mas não abre. Não dá para usar.,1
66963,E muito bom para coversa. Alto,5
71690,Bom. Falta leitor de código de barras pela câmera e o itoken.,4
64123,Bom. Mas a ligasão e ruim,4
69874,Show!!!,5
52580,Amei. Top,5
79778,AADOREI,5
69095,Não Funciona. Não consigo ver nada; nem resultado da loteria quanto mais a conta;  Muito ruim,1
66233,Legal,4
54697,Ótimo para compartilhar fotos;  vídeos e colocar os efeitos q vc gosta. Só acho o app muito pesado e puxa muita Internet.,5
64303,E muito bom. ;,5
59634,Adorei. Amo este app pois posso ligar para alguem e mesmo assim mandar menssagem e não gasto nada o unico erro e que so funciona com internet,5
79574,Insatisfeita. Não consigo acessar a parte de cartão de crédito e ver o meu extrato. Além de não conseguir gerar a chave de segurança sem internet. Já falei com vários atendentes e ninguém resolve; já troquei de aparelho e o erro continua sendo ;,2
58044,Ótimo. Pra falar a verdade não vivo sem o meu ótimo pôde baixam,5
69117,Muito prático. Essa versão está estável e rápida! Recomendo!,5
61852,Bom. Muito bom esse programa,5
57465,Ótimo!. Amei essa experiência;,5
70065,Trava muitooo,2
52406,Atualização incompatível???,2
78259,Muito bom mesmo. Mas poderia colocar menu olerite de recebimento,5
67525,Se é loko jao só baixei pq n dar pra conversa no face sem essa bosta,1
62111,Bom,4
61238,Flawless. Perfeito,5
66823,Mt bom msm,5
57307,Adorei,5
67503,Ótimo ???????????????????????. OK ótimo para conversar,5
68188,Nunca consigo usar fala q usuário n existe,1
58378,Bom,4
58246,Muitos bugs. Fecha sozinho. Quando coloco pra postar foto; ele vai pro início.,2
79331,Aff. Naaum pega mais,1
68859,Galaxy edge. Uma merda cheio de bugs,1
63652,Otimooo !. Muito bom app é recomendado !??,5
77406,Bom. Poderia ter consulta de limite do cartão de crédito; ai sim ficaria ótimo.,4
65467,Ótimo,5
70077,Não pegou no meu aparelho. Ficou tudo em branco,1
59660,Perfeito. Si eu consegui me registrar,5
65564,arrow. e muito bom vale apena baixar alias e presisso baixar para o facebook,5
62820,Adorei. Amei,5
59505,Galaxy S4. Maravilhoso! Nao trava melhor atualizaçao,5
56139,Adoreii. Otimo;o aplicativo gostei muito do Instagram;quase todos meus amigos do Facebook tem o Instagram.A equipe do Instagram esta de parabens????????????????????????????????????????????????????????????????????????????????,5
61309,Simplismente achei muito bom,5
60433,Perfeito!. O único problema e que ocupa muito a memória do celular!!,5
61926,Erro de download. Após atualização; não consigo mais baixar nenhum arquivo que me mandam! Dá 'Falha no Download'! SGS4 - Lollipop,2
68132,Muito bom;q não estiver conseguindo é porque não cadastrou a senha eletrônica no banco.,5
67738,Adorei. Ótimo aplicativo??,5
57392,Muito bom. É ótimo a concelho baixarem no moto E,5
77405,Bom,4
55369,Insta. Amo?,5
79900,Bom de mais. Amei esse app,5
69942,gostei muito e bom,5
60559,Bom.,4
56214,Bom. Bom,4
53717,Otimo. M??t? ??? ??? 5 estrela,5
65515,Ruim. Aaff agora tenque ter essa bosta pra conversa no chat do facebook,2
71882,Muita muita muita burocracia. O pior APP de banco que já vi. Passei varias horas tentando me cadastrar e não consegui. Desistindo e desinstalando o aplicativo. Peeeessimo.,1
55939,Massa. Bom mesmo eu falo com rezende,5
78689,Perfeito; é só fazer as atualizações que funciona.. Super prático,5
68256,Bom,4
67963,Perfeitoooo. Ameiii no celular tinha que ter um lugar para conversar né gente recomendo muitooo,5
57532,perfeito,5
57688,muito bom,5
67103,Só baixei pois fui obrigada;não vejo tanta utilidade; e sem contar q tem q estar sempre atualizando é um saco.,2
78536,Bradesco. Esse App é ótimo.,5
62909,muito bom. muito bom gostei,5
53632,Perfeito. Amei ; melhor rede social,5
68122,Facilidade. Com comodidade fácil rápido e preciso está e a caixa.,4
65944,Otimo app. Muito bom para se comunicar com outras pessoas..?????,5
61765,Ameiiiiiiiiiiiiiiiieeeeeeeeeeeeee,5
57838,Adorei. Muito legal,5
64005,Muito útil,4
62307,Feio. Feio,2
79851,Não funciona. Não está mais acessando a página de login.,1
59848,Robson. Adorei,5
55382,Melhor ??,5
60626,Um dos melhores. Não gostei da nova atualização que agora mostra quando as pessoas leu a mensagem enviada por isso abaixei de 5 para 3 estrelas,3
55482,Amei. Muito bom  recomendo baixem,5
72444,Bom demais. Agilidade no nosso dia a dia para quem tem um tempo reduzido,5
68581,Muito bom. Ótimo,5
70380,Médio. É necessário a caixa criar um app com os serviços ao cidadão. Pis; Fgts;   extrato e seguro desemprego.,3
58347,Demais,5
53768,Odiei. Odiei,1
65298,Otimo. Pega super bem no iPhone 6????!,5
52854,Oi. Muito bom,5
61516,Adorei. Tudo junto e misturado,5
78693,Muito bom. Evita a net e ida ao banco; mas vem apresentando erros; precisa dar uma atualizada radical,5
76861,Legal;.. Bem +facil,4
64360,Amoo. E legalzim,5
51212,Horrivel,1
58235,gostei;,4
69323,Lixooooo. Lixoooooo,1
68799,Péssima. Pessimo aplicativo agora não funciona mais. Ja exclui definitivamente do meu celular,1
78746,Regular. Tá faltando a opção de enviar o comprovante de pagamento por PDF; assim como tem pela internet.,3
77587,Nao esta funcionando mais.,1
62942,Muito bom,5
68358,E muito bom,5
64622,Show. Muy bueno!,5
56534,Muitoooo bom,5
67614,Bom. Boa opção depois do watsapp,4
71862,Só fica dando erro;,2
66808,Bom,4
71278,Ruim.,2
68074,Moacir Arruda. Exelente,5
60142,*.Muito Bom.*,5
63512,Maravilha!!!!,5
54396,Adorei!!. Muito bom,5
80845,Conta corrente.. Excelente banco nota 10 vai Corinthians.??,5
65690,Bom. Agora ta melhor ????,4
71626,Uma porcaria. Fica dando erro de parâmetros e não consigo acessar a conta.,1
63005,Otimo. Mt legal otimo,5
54752,Muito  bom. Adoro,5
68956,Muito bom,5
69804,Regular. Comparado a outros aplicativos bancários; este ainda tem muito a melhorar!,3
62775,O melhor,5
71045,Uma porcaria!!!!!. Arrumem essa merda; não acessa a minha conta só diz que o usuário é inválido,1
64715,Otimo,5
55613,Ingrid. Muito bom,5
66614,K. Ok,4
67911,Esta porra não baixa lixo. Lixo,1
63980,Bom. muito bommmmmm,5
72504,Antônio Mariano. Gosto muito e utilizo,5
51557,Muito ótmo..,5
59352,Amei,5
54181,Adorei. E muito bom esse app ??,5
59249,Muito bom ;adoro,5
80316,Esta difícil entrar na conta,2
54826,Muito bom,5
65712,Bom. Adorei dez,5
80446,Prático. Seguro e prático!,4
56896,Não carrega os vídeos!. Não estou conseguindo postar meus vídeos no moto G 2. Sempre dá erro ao carregar! ????,2
78797,Bom muito bom,5
53542,Legal. Gasta mt memoria,4
61905,Ótimo!,5
66355,Bom. Bom,4
80191,Ajuda bastante,4
71126,Esta ruim. Dando erro quando abre no meu moto g 2,2
67945,Adorei a nova atualização,5
69494,Bom. Jhones,4
55113,MT bom gostei de mais,5
62027,Bom,4
79523,Muito fraco e funções limitadas. App sem funções básicas; como consultar limite disponível do cartão de crédito. Interface não amigável r lenta. Um dos piores app de banco!,1
59210,Adoooro issooo. Eu tenho isso a muitos anos e recomendo  aos que não tem Reeecomendo??,5
59693,Problemas na galeria. A galeria do whats app não está sincronizada com a do celular! Isso dificulta muito pra compartilhar meus arquivos!,2
59770,Bom mais do quem o  facebook não. Muito bom #watesappe rs,5
61139,Top,5
67372,Obrigatório. Péssimo nos obrigar a baixar um app sem necessidade alguma. ..,1
68364,Bom. Hutil,4
66763,Muito bom obrigado,5
60732,Perfeito. Muito bom,5
55761,Ótimo;legal!!. Útil!,5
77711,Perfeito. Muito bom,5
58788,Amo,5
68473,Mt lento,2
79048,É bom o aplicativo;mas não é gratuito;se não tiver créditos;ou rede não consegue acessar.,4
70161,Não presta pra nada,1
52839,Que merda não abre as fotos na timeline; e trava mais do que nunca; meu cel é um moto x; tem excelente processador mais com esse APP desse jeito fica impossível não travar.,2
53080,Eu amo muito. Pena q trava muito,5
77918,Interface horrível. O aplicativo tem uma interface ultrapssada. Poderia ser mais simples e mais versátil. Odiei!!!!,1
79202,Só dah erro! Uma BOSTA!!!!,1
52172,Muito ruim,1
62658,Muito bom. Melhor app do mundo,5
64472,Sabrina. Muito ruim;trava muito e pra completar não quer atualizar no Sony Xperia E1,1
78974,Muito bom,5
79991,Porcaria. Ja foi bom.Quando vc mais precisa nao funciona e consome sim do pacote de internet;propaganda enganosa,1
62107,Aplicativo  top. Amo esse  aplicativo  muito  bom,5
62699,Bom d mas só,5
65852,Muito bom. rápido prático e seguro,5
61285,E m bom,5
67546,adorei. muito bom adorei,5
80278,Não abre tá uma bosta; q decepção amava esse aplicativo,1
67453,Alem de ser essencial; ainda se diverte. Muito legal !,5
52792,Mais ou menos. Bom,3
58284,??Bom d mais. ?????,5
54759,Muito bom,5
52610,Oq houve nele? Ta uma droga,1
57553,Boom. Booom,4
60921,Legal de +++++++++++. Muito util recomendo a todos,5
56849,Muito bom,5
70981,Péssimo. Simplesmente não funciona; bela porcaria.,1
76911,Não funciona. Já desinstalei e reinstalei e não adiantou m não funciona!,1
54160,Péssimo desgraça porra affs vamos melhorar saporra affz ódio. Péssimo.,1
78023,Nao funciona,1
56008,Estou muito satisfeita adorei,5
80709,Beleza. Ajuda muito,5
58679,Muito bom,5
62071,O que eu posso dizer. Parabéns VC criou o AP universal.,5
64238,Ótimo. É muito bom,5
53703,Adorei. Mt bom amei nota 9.0. Mais tem alguns probleminhas,5
56149,Ótimo. Aplicativo ótimo pra quem curte fotos e efeitos diferentes e lindos,5
78749,Mto útil. Bom,5
68162,Excelente. Excelente,5
54040,Desempenho. Por favor arrumar o aplicativo imediatamente pois para de responder cada vez mais a cada atualização; parelho: Moto G,2
78020,É bom; mas pode melhorar.,4
50882,Muito Lento,2
56467,Legal;baixem. GNT super mega legal baixem;vale a pena,4
72096,Horrível.. Não tem opção de ' esqueci nome e usuário' péssimo!,1
65688,Otimo     recomendo. Gostei,5
57673,Lg Optimus G. Eu tinha uma conta e de repente minha conta foi desativada e eu não consigo logar em nenhuma outra conta se quer; uma merda porque minha conta foi excluída por nada ?????? e até agora não sei o motivo e não consigo logar com nenhuma ou;,1
53820,"~Ottimooh~?&lt,3. ~#Facebook~ eu olho meu face pelo celular; eh now google do celular travah@ mais ess app nauuhm- ótimo!      #EuDouValor",5
67282,Toda hora tem que  atualizar?,2
63818,Bon. Recomendo para ququer telefone,4
66490,Bom. Mas podia ser melhor;.,4
56762,Bom,4
65898,uma bosta. uma bosta,1
56146,Bommm. Bommm,4
79429,Não ta acessando a rede. Falha de conectividade,1
55399,O melhor.. Nem preciso falar desse aplicativo; Instagram é instagram.,5
80875,Me ajuda muito!,4
59353,Nao gostei. O meu nao ta dando pra estalar a nova versao,1
60388,Muito show. Adorei muito bom whats foi melhor coisa ja ja em ventarao,5
76590,Não está. Mais. Funcionando. Porcaria,1
51084,Adorei. Muiiito bbboomm,5
66107,Bom. Bom,4
56556,Mais ou menos. Deveria ter mais opções de tamanho de foto.,3
52574,Não é satisfatório !. Depois das várias atualizações; não presta mais; trava muito; lento e dar muito erro !,2
62248,Naoo. Essa merda paro de pega do nada pior app d todos,1
72415,Não tem como mudar de conta!. ;,2
79459,Bom. Ótima,5
57005,Perfeito,5
56277,Bom,4
65498,Muito bom ??,5
63243,Muito bom. Amei???,5
78569,bom. muito bom mesmo no  meu funciona bem,5
68054,Um dia foi bom;. Agora só aparece mensagem de erro.,1
71927,Ameeii .. Recomendado. Mto bom ; não trava ; vc tem todas as informações ; ótimo !,5
65126,Trava muito esse lixo de app,1
54232,Gosto. Legau,4
62765,so n consigo baixar kk. n consigo,1
64237,Ótimo,5
78460,Ótimo,5
64659,Demais. Adorei,5
62844,Luiz ricardo. E muito bom;,5
80003,É muito bom. É bom este Banco,5
68781,Arrumem lá n da pra ver a loteria fica td Branco em Branco,2
78628,Moto g2. Não funciona já faz 2 semanas; quando funcionava era bom;,1
66412,E uma bosta não. Abaixa afff,1
62972,Amei. Baixe vale pena muito bom,5
51311,Pirou. Esti aplecativu noa valenada,1
79100,Galaxy S3. Muito prático; funciona bem no meu cel e tbm s3 mini. Difícil travar;,4
62133,Bm. Bm,4
66202,Estou gostando. Muito bom,5
67075,Só baixei porque o face  mandou   e  que chato  tem que ficar atualizando  esse  negócio  sem nessecidade,2
80685,Leitor de Cod.de barras. O leitor de cod barras nao le nenhum codigo e nunca leu ele é péssimo,1
56409,Muito bom,5
70571,Claudiasantosnunes. Amei ter a caixa na mao vem pra caixa tambem,5
52558,adoro. gosto mt,5
60460,Adorei,5
57541,E muito bom,5
55691,Muito bom,5
51155,Erro de atualização. No meu celular moto g2; todas as atualizações do face; trava e dá erro,1
51910,Não abre links e fotos,2
64084,Não  gostei. A  pessoa  que  fez  é   uma  merda  !!!!!!!!!!!!,1
56499,Ótimo. Muito bom baixem,5
79497,Otimo. Facil de usar,5
56646,Amando,5
68185,Bom,4
64259,E atualizado e muito bom. Adorei,5
57936,Ótimo!!,5
54853,Muito bom !!,5
67361,Porcaria. Só baixo pq não consigo responder pelo face;.depois desinstalo;e fica assim;,1
